Pi_Time_Source,Arduino_Timestamp,Temperature_C,Humidity_Percent,Humidifier_State,Lights_State,Firefly_Detection,Pi_Receive_Time
internet,2026-02-02 18:55:13,33.5,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:55:13
internet,2026-02-02 18:55:18,33.5,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:55:18
internet,2026-02-02 18:55:23,33.5,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:55:23
internet,2026-02-02 18:55:28,33.5,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:55:28
internet,2026-02-02 18:55:33,33.5,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:55:33
internet,2026-02-02 18:55:38,33.5,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:55:38
internet,2026-02-02 18:55:43,33.5,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:55:43
internet,2026-02-02 18:55:48,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:55:48
internet,2026-02-02 18:55:53,33.5,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:55:53
internet,2026-02-02 18:55:58,33.5,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:55:58
internet,2026-02-02 18:56:03,33.5,40.7,ON,OFF,No fireflies detected,2026-02-02 18:56:03
internet,2026-02-02 18:56:08,33.5,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:08
internet,2026-02-02 18:56:13,33.5,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:13
internet,2026-02-02 18:56:18,33.5,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:18
internet,2026-02-02 18:56:23,33.5,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:23
internet,2026-02-02 18:56:28,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:28
internet,2026-02-02 18:56:33,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:33
internet,2026-02-02 18:56:38,33.5,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:38
internet,2026-02-02 18:56:43,33.5,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:43
internet,2026-02-02 18:56:48,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 18:56:48
internet,2026-02-02 18:56:53,33.5,40.6,ON,OFF,No fireflies detected,2026-02-02 18:56:53
internet,2026-02-02 18:56:58,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 18:56:58
internet,2026-02-02 18:57:03,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:03
internet,2026-02-02 18:57:08,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:08
internet,2026-02-02 18:57:13,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:13
internet,2026-02-02 18:57:18,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:18
internet,2026-02-02 18:57:23,33.4,40.5,OFF,ON,No fireflies detected,2026-02-02 18:57:23
internet,2026-02-02 18:57:29,33.4,40.5,OFF,ON,No fireflies detected,2026-02-02 18:57:28
internet,2026-02-02 18:57:34,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:33
internet,2026-02-02 18:57:39,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:38
internet,2026-02-02 18:57:44,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:43
internet,2026-02-02 18:57:49,33.4,40.5,OFF,ON,No fireflies detected,2026-02-02 18:57:48
internet,2026-02-02 18:57:54,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:53
internet,2026-02-02 18:57:59,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 18:57:58
internet,2026-02-02 18:58:04,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 18:58:03
internet,2026-02-02 18:58:09,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:08
internet,2026-02-02 18:58:14,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:13
internet,2026-02-02 18:58:19,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:18
internet,2026-02-02 18:58:24,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:23
internet,2026-02-02 18:58:29,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 18:58:28
internet,2026-02-02 18:58:34,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:33
internet,2026-02-02 18:58:39,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:38
internet,2026-02-02 18:58:44,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:43
internet,2026-02-02 18:58:49,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:49
internet,2026-02-02 18:58:54,33.4,40.7,ON,OFF,No fireflies detected,2026-02-02 18:58:54
internet,2026-02-02 18:58:59,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 18:58:59
internet,2026-02-02 18:59:04,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:04
internet,2026-02-02 18:59:09,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:09
internet,2026-02-02 18:59:14,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:14
internet,2026-02-02 18:59:19,33.4,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:59:19
internet,2026-02-02 18:59:24,33.4,40.7,OFF,OFF,No fireflies detected,2026-02-02 18:59:24
internet,2026-02-02 18:59:29,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:29
internet,2026-02-02 18:59:34,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:34
internet,2026-02-02 18:59:39,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:39
internet,2026-02-02 18:59:44,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:44
internet,2026-02-02 18:59:49,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:49
internet,2026-02-02 18:59:54,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:54
internet,2026-02-02 18:59:59,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 18:59:59
internet,2026-02-02 19:00:04,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:04
internet,2026-02-02 19:00:09,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:00:09
internet,2026-02-02 19:00:14,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:00:14
internet,2026-02-02 19:00:19,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:19
internet,2026-02-02 19:00:24,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:24
internet,2026-02-02 19:00:29,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:29
internet,2026-02-02 19:00:34,33.4,40.4,ON,OFF,No fireflies detected,2026-02-02 19:00:34
internet,2026-02-02 19:00:39,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:39
internet,2026-02-02 19:00:44,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:44
internet,2026-02-02 19:00:49,33.4,40.7,ON,OFF,No fireflies detected,2026-02-02 19:00:49
internet,2026-02-02 19:00:54,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:54
internet,2026-02-02 19:00:59,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:00:59
internet,2026-02-02 19:01:04,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:01:04
internet,2026-02-02 19:01:09,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:01:09
internet,2026-02-02 19:01:14,33.4,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:01:14
internet,2026-02-02 19:01:19,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:01:19
internet,2026-02-02 19:01:24,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:01:24
internet,2026-02-02 19:01:29,33.4,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:01:29
internet,2026-02-02 19:01:34,33.4,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:01:34
internet,2026-02-02 19:01:39,33.4,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:01:39
internet,2026-02-02 19:01:44,33.4,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:01:44
internet,2026-02-02 19:01:49,33.4,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:01:49
internet,2026-02-02 19:01:54,33.4,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:01:54
internet,2026-02-02 19:01:59,33.4,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:01:59
internet,2026-02-02 19:02:04,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:04
internet,2026-02-02 19:02:10,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:02:09
internet,2026-02-02 19:02:15,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:02:14
internet,2026-02-02 19:02:20,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:02:19
internet,2026-02-02 19:02:25,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:24
internet,2026-02-02 19:02:30,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:29
internet,2026-02-02 19:02:35,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:34
internet,2026-02-02 19:02:40,33.4,40.6,ON,OFF,No fireflies detected,2026-02-02 19:02:39
internet,2026-02-02 19:02:45,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:44
internet,2026-02-02 19:02:50,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:49
internet,2026-02-02 19:02:55,33.4,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:54
internet,2026-02-02 19:03:00,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:02:59
internet,2026-02-02 19:03:05,33.4,40.5,OFF,ON,No fireflies detected,2026-02-02 19:03:04
internet,2026-02-02 19:03:10,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:03:09
internet,2026-02-02 19:03:15,33.4,40.5,OFF,ON,No fireflies detected,2026-02-02 19:03:14
internet,2026-02-02 19:03:20,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:03:19
internet,2026-02-02 19:03:25,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:03:24
internet,2026-02-02 19:03:30,33.4,40.5,OFF,ON,No fireflies detected,2026-02-02 19:03:30
internet,2026-02-02 19:03:35,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 19:03:35
internet,2026-02-02 19:03:40,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:03:40
internet,2026-02-02 19:03:45,33.4,40.6,OFF,ON,No fireflies detected,2026-02-02 19:03:45
internet,2026-02-02 19:03:50,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:03:50
internet,2026-02-02 19:03:55,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:03:55
internet,2026-02-02 19:04:00,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:04:00
internet,2026-02-02 19:04:05,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:04:05
internet,2026-02-02 19:04:10,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:04:10
internet,2026-02-02 19:04:15,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:04:15
internet,2026-02-02 19:04:20,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:04:20
internet,2026-02-02 19:04:25,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:04:25
internet,2026-02-02 19:04:30,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:04:30
internet,2026-02-02 19:04:35,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:04:35
internet,2026-02-02 19:04:40,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:04:40
internet,2026-02-02 19:04:45,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:04:45
internet,2026-02-02 19:04:50,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:04:50
internet,2026-02-02 19:04:55,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:04:55
internet,2026-02-02 19:05:00,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:05:00
internet,2026-02-02 19:05:05,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:05:05
internet,2026-02-02 19:05:10,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:10
internet,2026-02-02 19:05:15,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:15
internet,2026-02-02 19:05:20,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:20
internet,2026-02-02 19:05:25,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:05:25
internet,2026-02-02 19:05:30,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:05:30
internet,2026-02-02 19:05:35,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:35
internet,2026-02-02 19:05:40,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:40
internet,2026-02-02 19:05:45,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:45
internet,2026-02-02 19:05:50,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:50
internet,2026-02-02 19:05:55,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:05:55
internet,2026-02-02 19:06:00,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:06:00
internet,2026-02-02 19:06:05,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:05
internet,2026-02-02 19:06:10,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:10
internet,2026-02-02 19:06:15,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:15
internet,2026-02-02 19:06:20,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:20
internet,2026-02-02 19:06:25,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:25
internet,2026-02-02 19:06:30,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:30
internet,2026-02-02 19:06:35,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:35
internet,2026-02-02 19:06:40,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:40
internet,2026-02-02 19:06:45,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:45
internet,2026-02-02 19:06:51,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:50
internet,2026-02-02 19:06:56,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:06:55
internet,2026-02-02 19:07:01,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:07:00
internet,2026-02-02 19:07:06,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:05
internet,2026-02-02 19:07:11,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:10
internet,2026-02-02 19:07:16,33.3,40.4,OFF,OFF,No fireflies detected,2026-02-02 19:07:15
internet,2026-02-02 19:07:21,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:20
internet,2026-02-02 19:07:26,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:25
internet,2026-02-02 19:07:31,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:30
internet,2026-02-02 19:07:36,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:35
internet,2026-02-02 19:07:41,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:40
internet,2026-02-02 19:07:46,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:07:45
internet,2026-02-02 19:07:51,33.3,40.4,OFF,OFF,No fireflies detected,2026-02-02 19:07:50
internet,2026-02-02 19:07:56,33.3,40.3,OFF,OFF,No fireflies detected,2026-02-02 19:07:55
internet,2026-02-02 19:08:01,33.3,40.4,OFF,OFF,No fireflies detected,2026-02-02 19:08:00
internet,2026-02-02 19:08:06,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:08:05
internet,2026-02-02 19:08:11,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:08:10
internet,2026-02-02 19:08:16,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:08:16
internet,2026-02-02 19:08:21,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:08:21
internet,2026-02-02 19:08:26,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:08:26
internet,2026-02-02 19:08:31,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:08:31
internet,2026-02-02 19:08:36,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:08:36
internet,2026-02-02 19:08:41,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:08:41
internet,2026-02-02 19:08:46,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:08:46
internet,2026-02-02 19:08:51,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:08:51
internet,2026-02-02 19:08:56,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:08:56
internet,2026-02-02 19:09:01,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:09:01
internet,2026-02-02 19:09:06,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:09:06
internet,2026-02-02 19:09:11,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:09:11
internet,2026-02-02 19:09:16,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:09:16
internet,2026-02-02 19:09:21,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:09:21
internet,2026-02-02 19:09:26,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:09:26
internet,2026-02-02 19:09:31,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:09:31
internet,2026-02-02 19:09:36,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:09:36
internet,2026-02-02 19:09:41,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:09:41
internet,2026-02-02 19:09:46,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:09:46
internet,2026-02-02 19:09:51,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:09:51
internet,2026-02-02 19:09:56,33.3,40.6,OFF,ON,No fireflies detected,2026-02-02 19:09:56
internet,2026-02-02 19:10:01,33.3,40.5,OFF,ON,No fireflies detected,2026-02-02 19:10:01
internet,2026-02-02 19:10:06,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:10:06
internet,2026-02-02 19:10:11,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:10:11
internet,2026-02-02 19:10:16,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:16
internet,2026-02-02 19:10:21,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:21
internet,2026-02-02 19:10:26,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:26
internet,2026-02-02 19:10:31,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:31
internet,2026-02-02 19:10:36,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:36
internet,2026-02-02 19:10:41,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:41
internet,2026-02-02 19:10:46,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:46
internet,2026-02-02 19:10:51,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:10:51
internet,2026-02-02 19:10:56,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:10:56
internet,2026-02-02 19:11:01,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:11:01
internet,2026-02-02 19:11:06,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:06
internet,2026-02-02 19:11:11,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:11
internet,2026-02-02 19:11:16,33.3,40.7,OFF,OFF,No fireflies detected,2026-02-02 19:11:16
internet,2026-02-02 19:11:21,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:21
internet,2026-02-02 19:11:26,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:26
internet,2026-02-02 19:11:31,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:31
internet,2026-02-02 19:11:37,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:36
internet,2026-02-02 19:11:42,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:41
internet,2026-02-02 19:11:47,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:46
internet,2026-02-02 19:11:52,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:51
internet,2026-02-02 19:11:57,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:11:56
internet,2026-02-02 19:12:02,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:12:01
internet,2026-02-02 19:12:07,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:12:06
internet,2026-02-02 19:12:12,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:11
internet,2026-02-02 19:12:17,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:12:16
internet,2026-02-02 19:12:22,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:12:21
internet,2026-02-02 19:12:27,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:26
internet,2026-02-02 19:12:32,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:31
internet,2026-02-02 19:12:37,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:36
internet,2026-02-02 19:12:42,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:41
internet,2026-02-02 19:12:47,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:46
internet,2026-02-02 19:12:52,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:51
internet,2026-02-02 19:12:57,33.3,40.5,ON,OFF,No fireflies detected,2026-02-02 19:12:57
internet,2026-02-02 19:13:02,33.3,40.6,ON,OFF,No fireflies detected,2026-02-02 19:13:02
internet,2026-02-02 19:13:07,33.2,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:13:07
internet,2026-02-02 19:13:12,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:12
internet,2026-02-02 19:13:17,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:17
internet,2026-02-02 19:13:22,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:22
internet,2026-02-02 19:13:27,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:27
internet,2026-02-02 19:13:32,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:32
internet,2026-02-02 19:13:37,33.3,40.6,OFF,OFF,No fireflies detected,2026-02-02 19:13:37
internet,2026-02-02 19:13:42,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:42
internet,2026-02-02 19:13:47,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:47
internet,2026-02-02 19:13:52,33.3,40.5,OFF,OFF,No fireflies detected,2026-02-02 19:13:52
internet,19:26:24,44.7,31.4,OFF,ON,No fireflies detected,2026-02-02 19:26:23
internet,19:26:29,44.5,31.4,OFF,ON,No fireflies detected,2026-02-02 19:26:28
internet,19:26:34,44.4,31.5,OFF,ON,Strong light detected,2026-02-02 19:26:33
internet,19:26:39,44.4,31.6,OFF,ON,No fireflies detected,2026-02-02 19:26:38
internet,19:26:44,44.1,31.7,OFF,ON,No fireflies detected,2026-02-02 19:26:43
internet,19:26:49,44.0,31.7,OFF,ON,No fireflies detected,2026-02-02 19:26:48
internet,19:26:54,43.8,31.8,OFF,ON,No fireflies detected,2026-02-02 19:26:53
internet,19:26:59,43.6,31.9,ON,OFF,No fireflies detected,2026-02-02 19:26:58
internet,19:27:04,43.5,32.0,ON,OFF,No fireflies detected,2026-02-02 19:27:03
internet,19:27:09,43.4,32.0,ON,OFF,No fireflies detected,2026-02-02 19:27:09
internet,19:27:14,43.3,32.1,ON,OFF,No fireflies detected,2026-02-02 19:27:14
internet,19:27:19,43.2,32.1,ON,OFF,No fireflies detected,2026-02-02 19:27:19
internet,19:28:09,42.5,32.5,OFF,OFF,No data,2026-02-02 19:28:09
internet,19:28:14,42.4,32.5,OFF,OFF,No fireflies detected,2026-02-02 19:28:14
internet,19:28:19,42.4,32.5,OFF,OFF,No fireflies detected,2026-02-02 19:28:19
internet,19:28:24,42.4,32.5,OFF,OFF,No fireflies detected,2026-02-02 19:28:24
internet,19:29:09,42.1,32.7,ON,OFF,No data,2026-02-02 19:29:09
internet,19:29:14,42.1,32.7,ON,OFF,No fireflies detected,2026-02-02 19:29:14
internet,19:29:19,42.0,32.7,ON,OFF,No fireflies detected,2026-02-02 19:29:19
internet,19:29:24,42.0,32.7,ON,OFF,No fireflies detected,2026-02-02 19:29:24
internet,19:29:29,41.9,32.7,ON,OFF,No fireflies detected,2026-02-02 19:29:29
internet,19:29:34,42.0,32.8,ON,OFF,No fireflies detected,2026-02-02 19:29:34
internet,19:29:39,41.9,32.8,ON,OFF,No fireflies detected,2026-02-02 19:29:39
internet,19:29:44,41.9,32.8,ON,OFF,No fireflies detected,2026-02-02 19:29:44
internet,19:29:49,41.9,32.8,ON,OFF,No fireflies detected,2026-02-02 19:29:49
