Pi_Time_Source,Arduino_Timestamp,Temperature_C,Humidity_Percent,Humidifier_State,Lights_State,Firefly_Detection,Pi_Receive_Time
internet,02:14:15,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:14:15
internet,02:14:20,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:14:20
internet,02:14:25,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:14:25
internet,02:14:30,32.5,57.4,OFF,OFF,Strong light detected,2026-02-08 02:14:30
internet,02:14:35,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:14:35
internet,02:14:40,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:14:40
internet,02:14:45,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:14:45
internet,02:14:50,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:14:50
internet,02:14:55,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:14:55
internet,02:15:00,32.5,57.4,OFF,OFF,Strong light detected,2026-02-08 02:15:00
internet,02:15:05,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:15:05
internet,02:15:10,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:15:10
internet,02:15:15,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:15:15
internet,02:15:20,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:15:20
internet,02:15:25,32.5,57.2,OFF,ON,Strong light detected,2026-02-08 02:15:25
internet,02:15:30,32.5,57.2,ON,OFF,Strong light detected,2026-02-08 02:15:30
internet,02:15:35,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:15:35
internet,02:15:40,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:15:40
internet,02:15:45,32.5,57.2,OFF,OFF,Strong light detected,2026-02-08 02:15:45
internet,02:15:50,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:15:50
internet,02:15:55,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:15:55
internet,02:16:00,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:00
internet,02:16:05,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:05
internet,02:16:10,32.5,57.4,OFF,OFF,Strong light detected,2026-02-08 02:16:10
internet,02:16:15,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:15
internet,02:16:20,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:20
internet,02:16:26,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:25
internet,02:16:31,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:30
internet,02:16:36,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:16:36
internet,02:16:41,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:41
internet,02:16:46,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:46
internet,02:16:51,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:16:51
internet,02:16:56,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:16:56
internet,02:17:01,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:01
internet,02:17:06,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:06
internet,02:17:11,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:11
internet,02:17:16,32.5,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:16
internet,02:17:21,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:21
internet,02:17:26,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:26
internet,02:17:31,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:31
internet,02:17:36,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:36
internet,02:17:41,32.4,57.6,OFF,OFF,Strong light detected,2026-02-08 02:17:41
internet,02:17:46,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:17:46
internet,02:17:51,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:51
internet,02:17:56,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:17:56
internet,02:18:01,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:18:01
internet,02:18:06,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:18:06
internet,02:18:11,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:11
internet,02:18:16,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:16
internet,02:18:21,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:21
internet,02:18:26,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:26
internet,02:18:31,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:31
internet,02:18:36,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:36
internet,02:18:41,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:41
internet,02:18:46,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:46
internet,02:18:51,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:51
internet,02:18:56,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:18:56
internet,02:19:01,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:01
internet,02:19:06,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:06
internet,02:19:11,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:11
internet,02:19:16,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:16
internet,02:19:21,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:21
internet,02:19:26,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:19:26
internet,02:19:31,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:31
internet,02:19:36,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:36
internet,02:19:41,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:41
internet,02:19:46,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:46
internet,02:19:51,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:19:51
internet,02:19:56,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:19:56
internet,02:20:01,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:01
internet,02:20:06,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:20:06
internet,02:20:11,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:11
internet,02:20:16,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:20:16
internet,02:20:21,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:21
internet,02:20:26,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:20:26
internet,02:20:31,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:31
internet,02:20:36,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:36
internet,02:20:41,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:41
internet,02:20:46,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:20:46
internet,02:20:51,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:51
internet,02:20:56,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:20:56
internet,02:21:01,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:01
internet,02:21:07,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:06
internet,02:21:12,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:21:11
internet,02:21:17,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:17
internet,02:21:22,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:22
internet,02:21:27,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:27
internet,02:21:32,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:32
internet,02:21:37,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:21:37
internet,02:21:42,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:42
internet,02:21:47,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:47
internet,02:21:52,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:52
internet,02:21:57,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:21:57
internet,02:22:02,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:02
internet,02:22:07,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:07
internet,02:22:12,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:12
internet,02:22:17,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:17
internet,02:22:22,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:22
internet,02:22:27,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:27
internet,02:22:32,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:32
internet,02:22:37,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:37
internet,02:22:42,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:42
internet,02:22:47,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:47
internet,02:22:52,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:22:52
internet,02:22:57,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:22:57
internet,02:23:02,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:23:02
internet,02:23:07,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:23:07
internet,02:23:12,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:23:12
internet,02:23:17,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:23:17
internet,02:23:22,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:23:22
internet,02:23:27,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:23:27
internet,02:23:32,32.4,57.1,OFF,OFF,Strong light detected,2026-02-08 02:23:32
internet,02:23:37,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:23:37
internet,02:23:42,32.4,57.2,OFF,OFF,Strong light detected,2026-02-08 02:23:42
internet,02:23:47,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:23:47
internet,02:23:52,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:23:52
internet,02:23:57,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:23:57
internet,02:24:02,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:24:02
internet,02:24:07,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:24:07
internet,02:24:12,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:24:12
internet,02:24:17,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:24:17
internet,02:24:22,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:24:22
internet,02:24:27,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:24:27
internet,02:24:32,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:24:32
internet,02:24:37,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:24:37
internet,02:24:42,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:24:42
internet,02:24:47,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:24:47
internet,02:24:52,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:24:52
internet,02:24:57,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:24:57
internet,02:25:02,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:02
internet,02:25:07,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:07
internet,02:25:12,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:12
internet,02:25:17,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:17
internet,02:25:22,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:22
internet,02:25:27,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:27
internet,02:25:32,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:32
internet,02:25:37,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:25:37
internet,02:25:43,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:42
internet,02:25:48,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:47
internet,02:25:53,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:52
internet,02:25:58,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:25:58
internet,02:26:03,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:03
internet,02:26:08,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:08
internet,02:26:13,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:26:13
internet,02:26:18,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:26:18
internet,02:26:23,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:23
internet,02:26:28,32.4,57.6,OFF,OFF,Strong light detected,2026-02-08 02:26:28
internet,02:26:33,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:33
internet,02:26:38,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:26:38
internet,02:26:43,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:43
internet,02:26:48,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:48
internet,02:26:53,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:53
internet,02:26:58,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:26:58
internet,02:27:03,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:27:03
internet,02:27:08,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:27:08
internet,02:27:13,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:27:13
internet,02:27:18,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:27:18
internet,02:27:23,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:27:23
internet,02:27:28,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:27:28
internet,02:27:33,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:27:33
internet,02:27:38,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:27:38
internet,02:27:43,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:27:43
internet,02:27:48,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:27:48
internet,02:27:53,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:27:53
internet,02:27:58,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:27:58
internet,02:28:03,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:28:03
internet,02:28:08,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:28:08
internet,02:28:13,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:28:13
internet,02:28:18,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:28:18
internet,02:28:23,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:28:23
internet,02:28:28,32.4,57.6,OFF,OFF,Strong light detected,2026-02-08 02:28:28
internet,02:28:33,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:28:33
internet,02:28:38,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:28:38
internet,02:28:43,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:28:43
internet,02:28:48,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:28:48
internet,02:28:53,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:28:53
internet,02:28:58,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:28:58
internet,02:29:03,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:29:03
internet,02:29:08,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:29:08
internet,02:29:13,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:29:13
internet,02:29:18,32.4,57.5,OFF,OFF,Strong light detected,2026-02-08 02:29:18
internet,02:29:23,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:29:23
internet,02:29:28,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:29:28
internet,02:29:33,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:29:33
internet,02:29:38,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:29:38
internet,02:29:43,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:29:43
internet,02:29:48,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:29:48
internet,02:29:53,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:29:53
internet,02:29:58,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:29:58
internet,02:30:03,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:03
internet,02:30:08,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:08
internet,02:30:13,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:13
internet,02:30:18,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:18
internet,02:30:24,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:23
internet,02:30:29,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:28
internet,02:30:34,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:30:33
internet,02:30:39,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:39
internet,02:30:44,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:44
internet,02:30:49,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:30:49
internet,02:30:54,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:30:54
internet,02:30:59,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:30:59
internet,02:31:04,32.4,57.4,OFF,OFF,Strong light detected,2026-02-08 02:31:04
internet,02:31:09,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:31:09
internet,02:31:14,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:31:14
internet,02:31:19,32.4,57.3,OFF,OFF,Strong light detected,2026-02-08 02:31:19
