Pi_Time_Source,Arduino_Timestamp,Temperature_C,Humidity_Percent,Humidifier_State,Lights_State,Firefly_Detection,Pi_Receive_Time
internet,03:52:30,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:52:29
internet,03:52:35,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:52:34
internet,03:52:40,51.9,30.6,OFF,ON,No fireflies detected,2026-02-03 03:52:39
internet,03:52:45,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:52:44
internet,03:52:50,51.9,30.6,OFF,ON,No fireflies detected,2026-02-03 03:52:49
internet,03:52:55,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:52:54
internet,03:53:00,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:52:59
internet,03:53:05,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:53:04
internet,03:53:10,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:53:09
internet,03:53:15,51.8,30.6,OFF,ON,No fireflies detected,2026-02-03 03:53:14
internet,03:53:20,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:19
internet,03:53:25,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:24
internet,03:53:30,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:29
internet,03:53:35,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:34
internet,03:53:40,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:40
internet,03:53:45,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:45
internet,03:53:50,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:50
internet,03:53:55,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:53:55
internet,03:54:00,51.9,30.6,ON,OFF,No fireflies detected,2026-02-03 03:54:00
internet,03:54:05,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:54:05
internet,03:54:10,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:54:10
internet,03:54:15,51.9,30.6,ON,OFF,No fireflies detected,2026-02-03 03:54:15
internet,03:54:20,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:20
internet,03:54:25,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:25
internet,03:54:30,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:30
internet,03:54:35,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:35
internet,03:54:40,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:40
internet,03:54:45,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:45
internet,03:54:50,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:50
internet,03:54:55,51.9,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:54:55
internet,03:55:00,51.9,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:55:00
internet,03:55:05,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:55:05
internet,03:55:10,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:55:10
internet,03:55:15,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:55:15
internet,03:55:20,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:20
internet,03:55:25,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:25
internet,03:55:30,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:30
internet,03:55:35,51.9,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:35
internet,03:55:40,51.9,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:40
internet,03:55:45,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:45
internet,03:55:50,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:50
internet,03:55:55,51.9,30.6,ON,OFF,No fireflies detected,2026-02-03 03:55:55
internet,03:56:00,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:56:00
internet,03:56:05,51.9,30.6,ON,OFF,No fireflies detected,2026-02-03 03:56:05
internet,03:56:10,51.8,30.6,ON,OFF,No fireflies detected,2026-02-03 03:56:10
internet,03:56:15,51.9,30.6,ON,OFF,No fireflies detected,2026-02-03 03:56:15
internet,03:56:20,51.8,30.6,OFF,OFF,No fireflies detected,2026-02-03 03:56:20
